Year,Month,Day,Period,1,2,3
2020,3,22,24,1361.50828,1333.2822570072108,927.4450039490339
2020,3,23,1,1282.88678,1303.2622962224902,866.0930681017558
2020,3,23,2,1206.5176000000001,1221.019474958939,729.2361273457594
2020,3,23,3,1144.5716,1145.086619460269,599.1680766258692
2020,3,23,4,1122.6685699999998,1126.126731630605,530.6562430418115
2020,3,23,5,1124.4358699999996,1134.1610669221543,509.56171112065334
2020,3,23,6,1137.1962800000006,1150.0488733589548,511.4950992108438
2020,3,23,7,1168.50726,1176.4167562733576,531.5798030771574
2020,3,23,8,1222.3528600000002,1233.5404785258813,593.0818417034546
2020,3,23,9,1231.65075,1237.7339337985807,716.0277182975625
2020,3,23,10,1351.31749,1369.9638242897638,860.5465579360805
2020,3,23,11,1476.1976100000002,1539.3963809602444,927.5562729360139
2020,3,23,12,1659.4398099999999,1637.0820764780435,926.6355040861235
2020,3,23,13,1839.6673799999999,1737.8692343093855,912.7357607402685
2020,3,23,14,2008.53307,1799.6773268482198,910.6233788423394
2020,3,23,15,2130.25106,1822.2302787986569,923.8050725160645
2020,3,23,16,2195.44635,1821.3835220496885,932.0699242514537
2020,3,23,17,2190.98414,1771.0777343789364,915.1539956755314
2020,3,23,18,2142.2736699999996,1705.9806102915552,907.850917077305
2020,3,23,19,2053.4703600000003,1631.423160322227,933.5305809209351
2020,3,23,20,1921.92543,1568.0081791180457,985.9401682432248
2020,3,23,21,1765.237,1500.0250672591742,1018.8761675611175
2020,3,23,22,1577.24757,1442.5552119235695,983.8561048176985
2020,3,23,23,1511.7149600000002,1388.5507869787352,973.3795095377982
2020,3,23,24,1394.7555399999999,1397.3792831281037,932.8564002855669
2020,3,24,1,1301.7060900000001,1343.5143265207187,877.9886009103393
2020,3,24,2,1216.5844900000002,1242.656305987224,731.7172830118642
2020,3,24,3,1154.40174,1171.0129760850655,604.3797605932763
2020,3,24,4,1128.0537300000003,1136.5794228432906,546.2200223370108
2020,3,24,5,954.3035699999999,1010.7336809418159,513.4152203420097
2020,3,24,6,960.96174,1021.4036428197458,521.7866988055313
2020,3,24,7,978.92841,1045.3918709037669,553.2413605257778
2020,3,24,8,1016.80343,1093.0196009504373,594.3500008356139
2020,3,24,9,1000.29587,1079.0701120155818,699.1503659402638
2020,3,24,10,1073.6505,1160.340076668779,789.1328799751838
2020,3,24,11,1139.1586499999999,1256.9245821032475,820.6738250488241
2020,3,24,12,1223.3099300000001,1328.6839873338688,840.9930201723713
2020,3,24,13,1296.7306899999999,1377.2492306632737,858.084072721273
2020,3,24,14,1382.3311299999998,1396.2399119413321,857.2888201289287
2020,3,24,15,1459.90879,1398.0257819956894,863.6196472273313
2020,3,24,16,1529.42809,1413.0894330833985,900.8521532630131
2020,3,24,17,1577.92345,1406.1497434832286,898.4484724665477
2020,3,24,18,1599.5366399999998,1390.9817522137757,972.9626662520997
2020,3,24,19,1592.65741,1379.65720724245,1067.6965459362468
2020,3,24,20,1526.9542599999997,1341.3330221940828,1143.3757744132363
2020,3,24,21,1426.2663400000004,1325.4820297352812,1177.566559358246
2020,3,24,22,1308.93538,1294.3120558476198,1142.653622231926
2020,3,24,23,1303.22677,1275.206974860105,1107.3447351899329
2020,3,24,24,1221.2958300000003,1296.881279923912,1043.0476242102095
2020,3,25,1,1145.16586,1243.4734568621436,938.3748694057151
2020,3,25,2,1076.7121499999998,1147.1056032729382,761.9445531545246
2020,3,25,3,1012.7799399999999,1060.141609332072,621.359629231625
2020,3,25,4,976.1482900000001,1026.9461837454412,538.1496407663568
2020,3,25,5,898.2637500000001,971.9976533949455,510.1154773569187
2020,3,25,6,904.17123,990.6082998423605,511.30613990736066
2020,3,25,7,920.94163,1024.6793373977193,521.4379595884329
2020,3,25,8,956.31808,1077.9614312053468,563.0052919018565
2020,3,25,9,1007.8099,1146.1102579124113,659.0122226238846
2020,3,25,10,1077.26992,1229.3287241521448,705.2801076110901
2020,3,25,11,960.1925200000001,1159.0901217468586,727.50419219005
2020,3,25,12,1044.3886400000001,1230.8120270448421,782.8605959735631
2020,3,25,13,1185.8512100000003,1312.3640607192237,822.884411237529
2020,3,25,14,1260.78809,1277.941947201339,835.0832136702055
2020,3,25,15,1327.43754,1255.515747399586,863.466294309972
2020,3,25,16,1378.34853,1241.0999858013236,925.0813054096369
2020,3,25,17,1402.4927599999999,1213.0452105337372,959.1944475331486
2020,3,25,18,1407.83358,1210.177820922447,1010.3399143366806
2020,3,25,19,1399.5143600000001,1206.6379509419855,1101.8840121215767
2020,3,25,20,1359.73751,1205.7462175146668,1167.1457758776526
2020,3,25,21,1288.3747300000002,1198.9692101230946,1197.2911409136666
2020,3,25,22,1185.09494,1161.2309939862182,1139.9887622832518
2020,3,25,23,1183.9504200000001,1157.899707163903,1087.6626107681438
2020,3,25,24,1116.22927,1198.991520974325,1012.5254522151039
2020,3,26,1,1051.6337200000003,1153.57868890442,937.1867726172986
2020,3,26,2,991.73664,1079.610095664787,766.144367601637
2020,3,26,3,941.0836700000001,1008.9949938808754,636.0844533814669
2020,3,26,4,908.38838,978.9367526213613,551.3911244952191
2020,3,26,5,1119.1875000000002,1136.4204203778172,514.0668231886809
2020,3,26,6,1135.9571,1165.7412634565437,508.4503619064543
2020,3,26,7,1171.2871200000002,1202.7287936504229,512.7153551400695
2020,3,26,8,1235.05662,1283.3647714124206,567.109194939456
2020,3,26,9,1231.1423499999996,1297.7739448437908,675.3307439348426
2020,3,26,10,1353.97296,1440.62962585073,822.3137867195101
2020,3,26,11,1494.28493,1584.460222544484,890.4069373942177
2020,3,26,12,1670.44334,1678.001353883767,924.0285688404106
2020,3,26,13,1855.3598200000001,1742.1495949988337,940.0784062822238
2020,3,26,14,2044.7931999999998,1770.0223709924148,976.0748517165875
2020,3,26,15,2182.13907,1797.8604948118316,1012.5663717649095
2020,3,26,16,2250.18344,1816.1315847064293,1061.6453165359637
2020,3,26,17,2232.23377,1781.2846504069719,1087.4989512137888
2020,3,26,18,2177.78469,1732.6245718551027,1109.8946491741508
2020,3,26,19,2077.58068,1658.4027772395582,1174.065530377238
2020,3,26,20,1945.58097,1589.0787117324498,1232.935266922531
2020,3,26,21,1792.11998,1513.799946257148,1268.3778510651816
2020,3,26,22,1593.9540700000002,1428.928960954019,1236.011380137192
2020,3,26,23,1522.66079,1346.3671416540324,1171.1824278220101
2020,3,26,24,1392.3581299999998,1344.1144118698953,1074.36432235376
2020,3,27,1,1294.80454,1285.3122162820562,989.7482006969749
2020,3,27,2,1211.25807,1182.2505556608596,782.8087515708224
2020,3,27,3,1150.67668,1100.3300730298113,638.2286206287274
2020,3,27,4,1125.5937699999997,1075.124067555581,570.0413234757757
2020,3,27,5,1116.74599,1074.7839675904056,524.7231988575641
2020,3,27,6,1132.0525699999998,1098.4667542774384,513.5217618758254
2020,3,27,7,1167.24132,1133.4795977879646,526.5292790568471
2020,3,27,8,1221.76254,1200.581564575648,577.5046593315077
2020,3,27,9,1225.1248400000002,1221.9772082510021,685.6458908930497
2020,3,27,10,1345.26027,1368.9823370648153,828.0384101769889
2020,3,27,11,1467.81409,1511.7094765667748,886.898053157938
2020,3,27,12,1657.7488700000001,1613.690999129305,913.5481081865355
2020,3,27,13,1866.79286,1690.7259952529262,959.377771282791
2020,3,27,14,2076.05224,1754.4712924572373,1003.6366632857928
2020,3,27,15,2241.21923,1812.2912772752406,1055.8428012995732
2020,3,27,16,2322.61358,1845.297096210584,1083.0987082926672
2020,3,27,17,2318.2250099999997,1835.5332855059876,1059.087782888414
2020,3,27,18,2242.5221,1796.6897982237213,1043.757572628945
2020,3,27,19,2148.76027,1741.4586152730785,1019.9898534576902
2020,3,27,20,2020.96119,1678.5222205842952,1044.0778602147725
2020,3,27,21,1854.2468999999999,1609.9208040780372,1079.8146361612532
2020,3,27,22,1638.8423800000003,1496.255560677673,1063.451079663163
2020,3,27,23,1545.64349,1376.491844526186,1044.4013661368301
2020,3,27,24,1409.3916000000002,1334.8129367281783,1005.5976316030202
2020,3,28,1,1302.0270799999998,1246.7866534378436,934.4447568640346
2020,3,28,2,1206.779,1139.5353885783318,787.277534551934
2020,3,28,3,1143.6596200000001,1064.0201858585835,646.0500265324547
2020,3,28,4,1114.97351,1037.1891096323748,541.1928297444691
2020,3,28,5,1099.9415,1033.2343176670875,511.31405926349214
2020,3,28,6,1110.17823,1053.2554267413193,503.86261092680076
2020,3,28,7,1140.9093799999998,1086.9916201660553,512.6910841343732
2020,3,28,8,1196.14678,1155.378055428418,559.1706917033375
2020,3,28,9,1217.7202899999997,1181.9092704302789,659.6271473477408
2020,3,28,10,1339.22453,1323.5430503572202,806.1040346440448
2020,3,28,11,1458.0195500000004,1467.003300148062,877.9778785779167
2020,3,28,12,1647.1819699999994,1571.7375912570203,914.7225586262854
2020,3,28,13,1850.84177,1669.336291206795,923.3112346063026
2020,3,28,14,2079.29598,1773.9661143767555,912.5437493775978
2020,3,28,15,2264.4178400000005,1853.4506214718763,910.0849468120209
2020,3,28,16,2340.5287000000003,1905.6732887729668,906.0291700292905
2020,3,28,17,2336.92542,1912.0686391928718,850.0859426743821
2020,3,28,18,2287.82148,1888.6327126916096,823.0630315964313
2020,3,28,19,2220.09846,1848.2619871729346,847.5485619082762
2020,3,28,20,2088.28734,1800.242270361036,918.06500523344
2020,3,28,21,1904.5613500000002,1720.4247982815818,981.4088748065916
2020,3,28,22,1681.61996,1611.84350583216,985.9099445125287
2020,3,28,23,1578.9987899999999,1461.8364214872051,960.774695600397
2020,3,28,24,1425.50411,1389.322008725739,922.0707060919996
2020,3,29,1,1312.47157,1272.1981833302711,862.896678001243
2020,3,29,2,1209.93744,1135.2423887107407,720.6480379770346
2020,3,29,3,1140.2466700000002,1048.8879037944673,611.4722328221658
2020,3,29,4,1105.99973,1011.5345353590259,548.1329752440274
2020,3,29,5,1075.162,988.1244478726506,522.6224729221879
2020,3,29,6,1084.26279,998.5987978324201,527.0843291228151
2020,3,29,7,1114.29986,1028.3706271649341,540.4937666984313
2020,3,29,8,1165.46778,1085.1751568828558,601.7526488353257
2020,3,29,9,1189.7387099999999,1122.6148026869153,717.5057754186254
2020,3,29,10,1300.65201,1252.2107585188182,857.5511674988219
2020,3,29,11,1401.5616900000002,1375.3992845077316,906.7383361069101
2020,3,29,12,1583.45489,1484.5366080341669,922.0999089007342
2020,3,29,13,1778.8414499999994,1574.470101927231,934.5183515327293
2020,3,29,14,1998.87088,1683.9356386363568,955.5185783532548
2020,3,29,15,2170.5655300000003,1783.2489582109256,974.8289254949453
2020,3,29,16,2229.3052000000002,1851.9772652004358,1003.6102438776752
2020,3,29,17,2220.3735300000003,1865.4350459806851,1011.6643124438605
2020,3,29,18,2204.1727299999993,1861.010760568656,1036.8632099248948
2020,3,29,19,2144.79495,1832.07684445934,1085.1784731146292
2020,3,29,20,2033.7377900000001,1766.0642173619904,1152.1162851771774
2020,3,29,21,1872.0256299999999,1699.698831178898,1186.5486183360904
2020,3,29,22,1660.3722799999998,1575.0569167280294,1163.414276196275
2020,3,29,23,1560.3348899999999,1427.7034953477298,1107.751301388453
2020,3,29,24,1412.7992400000003,1358.3314495852223,1026.5592609779985
2020,3,30,1,1297.69022,1251.4174004605213,943.9464128710352
2020,3,30,2,1200.3596100000002,1123.3427139649975,784.4294177712264
2020,3,30,3,1123.02412,1031.362651649949,632.961730500685
2020,3,30,4,1089.31702,987.5633554587164,547.6945106859118
2020,3,30,5,1082.59662,990.3724808823558,516.8991516865756
2020,3,30,6,1088.3096200000002,1007.8542551979597,515.8319468502087
2020,3,30,7,1115.9564799999996,1037.6745006336068,519.7525767525201
2020,3,30,8,1171.06259,1099.2792154504402,570.9478837228733
2020,3,30,9,1209.8057099999999,1141.204358126794,670.9748896737536
2020,3,30,10,1331.27609,1277.4822862025107,806.6233737921206
2020,3,30,11,1441.13101,1397.2495197931428,869.8086103578285
2020,3,30,12,1647.05548,1528.9797432543585,899.9335121307356
2020,3,30,13,1881.92602,1660.3035798345747,925.9524835322131
2020,3,30,14,2150.86895,1774.8006681576874,956.0470314307352
2020,3,30,15,2348.30777,1881.6326590803912,991.5741481686802
2020,3,30,16,2450.86549,1943.0055834034267,1022.6419602111115
2020,3,30,17,2455.4628399999997,1945.5960747665958,1028.734146888314
2020,3,30,18,2434.89302,1931.088491535402,1034.0224025040936
2020,3,30,19,2342.3454800000004,1887.5818990830082,1074.1099863799118
2020,3,30,20,2190.40668,1830.3566494940742,1065.6305453250861
2020,3,30,21,1981.4344899999994,1738.3094397280186,977.2941017366855
2020,3,30,22,1738.0260900000003,1605.9149747970537,956.5298189673651
2020,3,30,23,1611.94154,1469.8967984287965,952.6689209987284
2020,3,30,24,1459.3618000000001,1402.6732790341075,926.0701372187684
2020,3,31,1,1338.4827899999996,1270.1665519551973,854.0513669739734
2020,3,31,2,1229.5641599999997,1140.891178742908,713.3201018610825
2020,3,31,3,1153.1074700000001,1049.6553523034156,598.9647946325829
2020,3,31,4,1111.47808,1004.51431363325,537.5981590304422
2020,3,31,5,920.90143,876.1487683747274,497.5865406762486
2020,3,31,6,917.0407099999999,888.1756050038982,500.49656575055945
2020,3,31,7,931.18218,907.9181125153664,508.2557785051522
2020,3,31,8,968.41648,954.2032873066571,542.6603866813265
2020,3,31,9,981.55801,969.8006564864063,644.1166008836793
2020,3,31,10,1054.7252999999998,1050.7544118652447,715.1343466404628
2020,3,31,11,1103.3354900000002,1141.2110299063822,745.1537598067538
2020,3,31,12,1201.24855,1214.6535687864434,801.4015979436547
2020,3,31,13,1295.09302,1262.1265135755393,840.4463979978955
2020,3,31,14,1432.4000399999998,1306.6593508080168,835.6561185663945
2020,3,31,15,1568.7253500000004,1375.9772986551493,810.3339146820208
2020,3,31,16,1689.5593100000003,1466.505180461584,816.2982660984513
2020,3,31,17,1782.8068500000002,1510.1037958679306,772.5456294405418
2020,3,31,18,1837.40523,1537.164587486169,771.5075549218059
2020,3,31,19,1823.15494,1566.1899578841828,788.3955995084484
2020,3,31,20,1729.1686900000004,1556.048284291096,805.3971692256557
2020,3,31,21,1565.17601,1500.7723433218152,842.0288349301846
2020,3,31,22,1412.9574999999998,1399.5278095939275,843.1091465745156
2020,3,31,23,1364.2087799999997,1285.9059755331832,895.1177277299171
2020,3,31,24,1249.5333099999998,1246.393084854482,892.332132730631
2020,4,1,1,1151.92128,1148.686311760257,848.9890061918071
2020,4,1,2,1065.94175,1027.6999253184933,713.1751821711913
2020,4,1,3,992.25716,922.6001573714514,614.4276597402397
2020,4,1,4,1021.79331,932.0978455311551,544.9180574205227
2020,4,1,5,863.3279199999998,820.1619270618768,530.3735015434521
2020,4,1,6,865.9552000000001,831.9293125132482,548.9921652659406
2020,4,1,7,879.8873000000001,860.871826087706,572.4021507715897
2020,4,1,8,913.47273,918.5521248084489,625.6298636491539
2020,4,1,9,963.5451899999999,986.0552477743784,731.9364618485713
2020,4,1,10,1031.51529,1071.6288737070486,782.5098126818133
2020,4,1,11,954.43076,1035.4248861343337,815.8548803087104
2020,4,1,12,1044.2432,1113.0107250783224,840.6122581989439
2020,4,1,13,1170.04833,1206.6025261210946,814.3038235644893
2020,4,1,14,1258.7843799999998,1235.59618232635,783.8325690416243
2020,4,1,15,1356.69165,1258.3196864299803,788.6448513879376
2020,4,1,16,1450.31356,1312.6672088325893,807.6818025526185
2020,4,1,17,1506.2288700000001,1347.1210145283806,793.0551533664618
2020,4,1,18,1520.3755,1365.5767789675979,805.6154810207297
2020,4,1,19,1505.46698,1381.8129712021164,847.2831937091728
2020,4,1,20,1426.3721200000002,1381.0205034588887,872.0797561876818
2020,4,1,21,1329.72663,1347.558053821214,885.8291036542882
2020,4,1,22,1216.72874,1261.7494794981606,847.9841379309055
2020,4,1,23,1210.51987,1144.446344051692,848.493413359283
2020,4,1,24,1127.53736,1134.7798316060478,838.2350894831137
2020,4,2,1,1051.45873,1072.3772216362602,823.2193417550125
2020,4,2,2,981.55973,975.3086779910928,690.3467825410129
2020,4,2,3,923.7659699999999,873.5286071746154,560.7670689832788
2020,4,2,4,884.6403,835.5854488419046,513.3983551500028
2020,4,2,5,1096.5809400000003,991.7405493198947,495.1098984686099
2020,4,2,6,1108.4402699999998,1007.7028647717217,494.0310788463955
2020,4,2,7,1136.20109,1037.651804534295,508.97781614084056
2020,4,2,8,1187.06105,1095.4798890984657,563.7504191929588
2020,4,2,9,1214.4085400000001,1137.3192971877947,687.4223940705219
2020,4,2,10,1333.7392199999995,1274.642537098936,824.3540045300186
2020,4,2,11,1453.37916,1406.85540586889,873.9509428789055
2020,4,2,12,1656.2464700000003,1522.8389706767584,919.0491739948578
2020,4,2,13,1855.3306200000002,1620.092423570254,933.076967407983
2020,4,2,14,2036.31085,1722.36531632116,935.1479899407716
2020,4,2,15,2163.54264,1804.6736545358433,921.1373140509496
2020,4,2,16,2221.3552100000006,1853.9260187389502,916.9119273831421
2020,4,2,17,2217.7774400000003,1841.7526550913738,864.5140692332565
2020,4,2,18,2164.98133,1791.303400904363,831.0083150134205
2020,4,2,19,2054.30541,1729.5688770314232,844.4671261596733
2020,4,2,20,1929.8418700000002,1656.8511471655033,883.5344310543408
2020,4,2,21,1777.8532999999998,1569.3504659830799,928.85961673946
2020,4,2,22,1587.6094400000002,1453.1309231651676,929.8062015102722
2020,4,2,23,1519.8974699999994,1320.341815452777,972.0372740110072
2020,4,2,24,1402.1618999999998,1304.4228249617843,950.9137296565882
2020,4,3,1,1306.68319,1242.3429932980257,954.7977446142023
2020,4,3,2,1221.24146,1134.1122333465503,877.7658832226084
2020,4,3,3,1154.63559,1051.5559165694324,776.9012031438094
2020,4,3,4,1125.9906899999996,1017.0453143122943,744.250730974986
2020,4,3,5,1110.2523299999998,1013.8741286015272,761.5585942721864
2020,4,3,6,1124.4032799999998,1032.2534011438925,808.6375556144642
2020,4,3,7,1158.4701100000002,1068.849353407617,851.0613993000418
2020,4,3,8,1213.83132,1135.5249356744541,959.6428103733882
2020,4,3,9,1224.61867,1166.500269241408,1163.2117682539838
2020,4,3,10,1344.4518899999998,1305.7611915812763,1309.7741934399992
2020,4,3,11,1474.7923299999998,1454.7925995267203,1256.16784482288
2020,4,3,12,1658.8022899999999,1565.2303649582598,1143.7337582676666
2020,4,3,13,1851.52621,1658.832170634761,1032.7016364965282
2020,4,3,14,2043.2513100000003,1745.5209460625067,959.875633194294
2020,4,3,15,2185.3947200000002,1815.9254088332011,928.9588666981961
2020,4,3,16,2267.3582800000004,1857.5401240610422,906.0010784122131
2020,4,3,17,2264.34721,1832.1400925240087,870.4510293447794
2020,4,3,18,2200.09459,1790.759014899069,856.3393693571757
2020,4,3,19,2107.06559,1731.172279307092,881.1891312117332
2020,4,3,20,1988.00954,1670.9160319298778,927.5785093874072
2020,4,3,21,1832.32383,1581.6901169914458,960.023652135999
2020,4,3,22,1639.7772600000003,1472.8527269357926,928.4722280327906
2020,4,3,23,1547.4340600000003,1331.5448097905414,903.2529567741844
2020,4,3,24,1416.95869,1313.5299290221305,866.3457681297187
2020,4,4,1,1314.1372399999998,1251.7626134090654,821.3015402307745
2020,4,4,2,1220.96843,1139.210340441509,696.6835443927519
2020,4,4,3,1151.5851699999998,1041.5562657872783,578.5013360076118
2020,4,4,4,1123.48757,1008.0633672931928,535.3613762454924
2020,4,4,5,1108.2452599999997,994.4345997482833,522.9325977505938
2020,4,4,6,1120.8337600000002,1001.7080607118131,547.695431607265
2020,4,4,7,1149.0398799999998,1027.3273404607485,603.5261206963357
2020,4,4,8,1200.97585,1085.9887921117052,707.1131693643518
2020,4,4,9,1201.60536,1110.1701200921082,858.391796508617
2020,4,4,10,1332.4988099999998,1250.2908868021257,988.1736664976829
2020,4,4,11,1449.1863899999998,1379.749883533537,1004.6467356029751
2020,4,4,12,1647.1902000000002,1508.249877736725,953.157632060521
2020,4,4,13,1876.3027299999999,1640.9593832242206,918.7473992603866
2020,4,4,14,2083.14844,1762.7825270630494,913.5296880127489
2020,4,4,15,2226.35149,1838.1459195990492,916.7571983240982
2020,4,4,16,2306.8422,1891.3352977270176,929.7393637875797
2020,4,4,17,2333.2391300000004,1878.839539009178,922.2738344421882
2020,4,4,18,2300.5106,1850.6783792933102,953.3870008385932
2020,4,4,19,2142.7431800000004,1744.8106388372082,1004.8092249062519
2020,4,4,20,2002.30024,1651.6078141138366,1063.502693888772
2020,4,4,21,1852.0835,1571.5031116429113,1081.3354861523558
2020,4,4,22,1652.96317,1446.7824655622783,1015.243404683818
2020,4,4,23,1554.19425,1325.4145608633403,955.8563918729603
2020,4,4,24,1400.6354199999998,1298.5161959425018,884.4822876806751
2020,4,5,1,1302.7847799999997,1234.1087506160889,835.5332500824801
2020,4,5,2,1214.7275700000002,1114.5572820316675,698.310782056992
2020,4,5,3,1148.4986900000001,1036.0267940337746,546.3455913157704
2020,4,5,4,1120.4890199999995,992.4856614973094,486.11902373699655
2020,4,5,5,1095.3622499999997,969.0021861408619,456.9111656252992
2020,4,5,6,1106.57474,984.4805956341199,461.86942613949196
2020,4,5,7,1136.0933300000002,1012.1644646029282,482.0727282228629
2020,4,5,8,1182.66232,1066.1772918126833,549.7972771535132
2020,4,5,9,1177.7603,1088.716950537842,684.5428271947372
2020,4,5,10,1298.062,1223.4636452954578,832.3293745866222
2020,4,5,11,1405.17131,1341.6787537822186,861.9862908526885
2020,4,5,12,1602.9007,1444.3273991540293,868.3878691492696
2020,4,5,13,1826.1498100000001,1541.232833899862,885.2843078174458
2020,4,5,14,2022.9801,1621.5711622574104,933.4074484520382
2020,4,5,15,2164.3253600000003,1695.9022848581956,977.3735261500581
2020,4,5,16,2244.44868,1725.514320745804,1021.0792175726064
2020,4,5,17,2249.0967800000003,1716.1567273591352,1053.5880986093637
2020,4,5,18,2220.3201,1686.8219994203173,1122.9696283072892
2020,4,5,19,2066.9473900000003,1592.9516569634109,1219.1690544423604
2020,4,5,20,1941.66109,1521.5647667569237,1299.4819572470683
2020,4,5,21,1804.44104,1471.9285053150124,1324.9687594574852
2020,4,5,22,1599.22066,1383.5960961281453,1244.8742861227079
2020,4,5,23,1505.8316200000002,1288.3570505585255,1142.4966995726918
2020,4,5,24,1364.06951,1278.036786333732,1034.6216931920671
2020,4,6,1,1274.8234400000001,1230.1998247510996,943.7578268246242
2020,4,6,2,1194.72819,1126.5310204247253,789.485714034254
2020,4,6,3,1126.64002,1029.7259104803861,606.4723593157997
2020,4,6,4,1103.60152,997.4949303970395,493.14039817683476
2020,4,6,5,1106.9421200000002,1002.2281240203624,457.02956279845034
2020,4,6,6,1117.79243,1017.587860845786,447.17308167556206
2020,4,6,7,1142.0376700000002,1040.9008045292305,452.3046088851134
2020,4,6,8,1195.06462,1097.2329798305395,500.0044370310562
2020,4,6,9,1200.5386899999999,1120.3751656432012,607.4694368863832
2020,4,6,10,1333.06313,1263.1713924065295,708.6623654130534
2020,4,6,11,1455.52635,1391.1982252934781,803.8224443103283
2020,4,6,12,1667.5606900000002,1507.6686982057784,870.8132067606787
2020,4,6,13,1915.9307099999999,1637.7542869800072,950.2348332591081
2020,4,6,14,2135.5481299999997,1729.3752457188293,1076.8844837538732
2020,4,6,15,2300.79545,1784.9437929911003,1172.7152856078608
2020,4,6,16,2391.29079,1814.6920679573266,1254.7680643255287
2020,4,6,17,2393.12504,1781.1267087646345,1337.971191478894
2020,4,6,18,2335.6539500000003,1732.0736760352147,1405.3996045441152
2020,4,6,19,2155.89723,1616.7169349383232,1506.3185128292814
2020,4,6,20,2019.18419,1547.4600455222003,1582.9271585751148
2020,4,6,21,1854.7815,1493.0381737998016,1566.9845853847503
2020,4,6,22,1645.0513600000002,1402.7056100736838,1465.1964224154965
2020,4,6,23,1541.94608,1297.8150613239084,1310.8291666629339
2020,4,6,24,1393.78,1294.326523075056,1171.2429809949615
2020,4,7,1,1299.57298,1238.1194740785613,1047.9846671003359
2020,4,7,2,1213.3881899999997,1132.6555222131733,815.5968359642692
2020,4,7,3,1147.0498199999997,1051.3186159624802,624.003176861585
2020,4,7,4,1114.66725,1025.2634945022758,543.4291179147178
2020,4,7,5,1011.4901900000002,959.4857827556084,490.63550722995063
2020,4,7,6,1016.28875,969.9844905457783,461.07637460878817
2020,4,7,7,1032.4109,989.9140149545073,457.92490772999673
2020,4,7,8,1072.83621,1045.2329124926373,464.69743368608044
2020,4,7,9,1067.5381700000003,1061.0749357484071,521.7135460342956
2020,4,7,10,1182.7485900000001,1166.75439798157,544.3273546816978
2020,4,7,11,1287.2428099999997,1260.396695005688,645.9814803587927
2020,4,7,12,1487.68664,1393.6382533075541,773.3641220690316
2020,4,7,13,1722.93428,1504.2599669113877,911.371512136254
2020,4,7,14,1945.05948,1572.144443814337,1017.2076955084642
2020,4,7,15,2119.19241,1621.4656539353941,1097.0644729895075
2020,4,7,16,2230.86666,1663.8966880807964,1212.2528261353482
2020,4,7,17,2259.43651,1662.5065947293538,1292.0300421474383
2020,4,7,18,2228.23231,1648.2622796164017,1396.595549348988
2020,4,7,19,2058.72592,1578.459018228506,1562.2240535764145
2020,4,7,20,1936.1349000000005,1548.3689434040352,1705.4692164056432
2020,4,7,21,1803.3264299999998,1497.9747191829813,1710.2127811639493
2020,4,7,22,1597.68925,1387.3390971555489,1566.4459472847188
2020,4,7,23,1479.26176,1268.5413515325047,1396.7086621072417
2020,4,7,24,1319.15206,1238.7339319264381,1250.0714533756113
2020,4,8,1,1208.96344,1192.7716962790196,1108.0871152145207
2020,4,8,2,1121.93688,1088.2789845965788,882.295583065377
2020,4,8,3,1053.67777,993.8797175214258,689.3895944588136
2020,4,8,4,929.51519,902.3301487820324,580.5773924525489
2020,4,8,5,985.18984,950.9876326022919,521.3067078672232
2020,4,8,6,988.4365600000001,964.6306804253696,478.8175811249013
2020,4,8,7,1007.32363,988.5556095260243,461.3590752895179
2020,4,8,8,1045.31195,1039.9062106477602,468.314056666681
2020,4,8,9,1102.4063899999999,1099.987983133418,520.6084697508824
2020,4,8,10,1218.4191899999998,1213.20954343448,530.6527033874792
2020,4,8,11,1196.58609,1195.359645885164,615.119808427538
2020,4,8,12,1393.37665,1323.880468435062,744.7046308600418
2020,4,8,13,1735.05766,1474.8162648028099,888.7621898997565
2020,4,8,14,1970.84698,1560.0179681586687,985.6114254806607
2020,4,8,15,2158.52836,1617.932550283563,1079.7959871493586
2020,4,8,16,2303.9684800000005,1660.519593052462,1169.517475661527
2020,4,8,17,2361.229349999999,1661.831848776367,1282.8840878486235
2020,4,8,18,2325.548850000001,1644.2976183060327,1425.1901628629282
2020,4,8,19,2148.70346,1585.314330732599,1539.5949431023507
2020,4,8,20,2049.32736,1535.4260671057375,1601.7810355211623
2020,4,8,21,1936.86725,1485.1742249658098,1608.0004398093602
2020,4,8,22,1711.4555,1387.3505547320297,1469.2053638855473
2020,4,8,23,1559.19812,1259.335156694211,1318.3001683931543
2020,4,8,24,1359.8471100000002,1232.5967232256637,1189.9260827659843
2020,4,9,1,1233.98379,1187.2657773703963,1070.5647032683694
2020,4,9,2,1134.2475,1080.101017978341,857.3717447190355
2020,4,9,3,1058.1102699999997,982.0285017669928,663.0651223142446
2020,4,9,4,1007.3233,939.8234999061461,551.9097663917408
2020,4,9,5,1077.5317200000002,991.3994691672882,486.3132086273915
2020,4,9,6,1086.5390599999998,1005.9214268834501,461.0631974881296
2020,4,9,7,1114.7681100000004,1032.3426649008184,453.34131846460735
2020,4,9,8,1167.01792,1090.3482298847603,491.9062759082892
2020,4,9,9,1189.06739,1106.8265638453465,585.1120439805186
2020,4,9,10,1322.8970800000002,1251.820588995769,686.9434653519678
2020,4,9,11,1428.9689400000002,1375.8122558181049,795.7833605969848
2020,4,9,12,1689.2877600000002,1502.4881700681356,867.85815673861
2020,4,9,13,2025.58104,1639.784847061795,986.2771482906312
2020,4,9,14,2371.71678,1750.3369920180096,1085.339790869767
