GEN UID,Bus ID,Unit Type,Fuel,MW Inj,MVAR Inj,V Setpoint p.u.,PMax MW,PMin MW,QMax MVAR,QMin MVAR,Min Down Time Hr,Min Up Time Hr,Ramp Rate MW/Min,Start Time Cold Hr,Start Time Warm Hr,Start Time Hot Hr,Start Heat Cold MBTU,Start Heat Warm MBTU,Start Heat Hot MBTU,Non Fuel Start Cost $,Fuel Price $/MMBTU,Output_pct_0,Output_pct_1,Output_pct_2,Output_pct_3,HR_avg_0,HR_incr_1,HR_incr_2,HR_incr_3,HR_incr_4
14_WIND-c,14,WIND,W,0,0,1,182.736,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
17_WIND-c,17,WIND,W,0,0,1,434.1419,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
18_WIND-c,18,WIND,W,0,0,1,104.8431,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
1_WIND-c,1,WIND,W,0,0,1,202.9293,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
20_WIND-c,20,WIND,W,0,0,1,502.2696,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
21_WIND-c,21,WIND,W,0,0,1,37.76827631,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
23_WIND-c,23,WIND,W,0,0,1,765.7416,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
24_WIND-c,24,WIND,W,0,0,1,1811.832801,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
25_WIND-c,25,WIND,W,0,0,1,1.723807124,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
27_WIND-c,27,WIND,W,0,0,1,585.8173,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
28_WIND-c,28,WIND,W,0,0,1,159.5774,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
2_WIND-c,2,WIND,W,0,0,1,9.0153,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
31_WIND-c,31,WIND,W,0,0,1,527.2037688,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
33_WIND-c,33,WIND,W,0,0,1,245.6105,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
34_WIND-c,34,WIND,W,0,0,1,176.8068,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
3_WIND-c,3,WIND,W,0,0,1,105.3,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
4_WIND-c,4,WIND,W,0,0,1,126,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
5_WIND-c,5,WIND,W,0,0,1,157.5335,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
6_WIND-c,6,WIND,W,0,0,1,37.3248,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
7_WIND-c,7,WIND,W,0,0,1,0.237180524,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
8_WIND-c,8,WIND,W,0,0,1,29.6179346,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
9_WIND-c,9,WIND,W,0,0,1,4356.6562,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
10_PV-c,10,PV,S,0,0,1,10921.36364,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
11_PV-c,11,PV,S,0,0,1,1767.545455,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
12_PV-c,12,PV,S,0,0,1,289.5454545,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
13_PV-c,13,PV,S,0,0,1,1008.090909,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
14_PV-c,14,PV,S,0,0,1,91.90909091,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
15_PV-c,15,PV,S,0,0,1,350.7272727,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
16_PV-c,16,PV,S,0,0,1,170.5454545,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
17_PV-c,17,PV,S,0,0,1,126.0909091,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
18_PV-c,18,PV,S,0,0,1,106.8181818,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
19_PV-c,19,PV,S,0,0,1,2.909090909,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
1_PV-c,1,PV,S,0,0,1,807.4545455,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
20_PV-c,20,PV,S,0,0,1,65.09090909,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
21_PV-c,21,PV,S,0,0,1,55.90909091,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
22_PV-c,22,PV,S,0,0,1,8,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
23_PV-c,23,PV,S,0,0,1,17.81818182,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
24_PV-c,24,PV,S,0,0,1,66.45454545,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
25_PV-c,25,PV,S,0,0,1,1068.636364,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
26_PV-c,26,PV,S,0,0,1,55.18181818,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
27_PV-c,27,PV,S,0,0,1,120.2727273,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
28_PV-c,28,PV,S,0,0,1,2447.909091,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
29_PV-c,29,PV,S,0,0,1,20.63636364,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
2_PV-c,2,PV,S,0,0,1,293.8181818,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
30_PV-c,30,PV,S,0,0,1,674.6363636,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
31_PV-c,31,PV,S,0,0,1,815.5454545,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
32_PV-c,32,PV,S,0,0,1,40.18181818,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
33_PV-c,33,PV,S,0,0,1,2133.727273,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
34_PV-c,34,PV,S,0,0,1,843.3636364,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
3_PV-c,3,PV,S,0,0,1,172,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
4_PV-c,4,PV,S,0,0,1,29.45454545,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
5_PV-c,5,PV,S,0,0,1,1015,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
6_PV-c,6,PV,S,0,0,1,232.3636364,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
7_PV-c,7,PV,S,0,0,1,36.54545455,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
8_PV-c,8,PV,S,0,0,1,100.0909091,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
9_PV-c,9,PV,S,0,0,1,10122.18182,0,13,-13,,,-9999,9999,9999,9999,,0,9999,-9999,,0.5,1,,,0,0,,,
