Simulation,Category,Object,Parameter,Data File
REAL_TIME,Generator,34_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,34_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,4_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,4_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,4_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,4_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,5_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,5_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,5_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,5_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,6_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,6_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,6_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,6_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,7_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,7_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,7_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,7_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,9_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,9_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,9_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,9_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,11_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,11_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,11_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,11_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,12_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,12_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,12_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,12_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,21_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,21_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,21_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,21_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,24_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,24_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,24_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,24_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,25_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,25_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,25_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,25_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,26_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,26_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,26_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,26_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,31_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,31_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,31_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,31_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,33_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,33_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,33_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,33_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,35_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,35_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,35_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,35_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,8_HYDRO,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,8_HYDRO,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,8_HYDRO,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,8_HYDRO,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,1_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,1_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,1_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,1_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,10_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,10_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,10_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,10_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,11_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,11_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,11_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,11_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,12_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,12_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,12_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,12_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,13_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,13_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,13_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,13_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,14_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,14_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,14_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,14_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,15_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,15_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,15_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,15_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,16_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,16_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,16_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,16_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,17_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,17_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,17_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,17_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,18_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,18_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,18_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,18_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,19_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,19_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,19_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,19_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,2_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,2_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,2_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,2_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,20_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,20_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,20_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,20_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,21_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,21_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,21_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,21_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,22_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,22_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,22_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,22_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,23_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,23_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,23_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,23_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,24_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,24_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,24_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,24_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,25_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,25_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,25_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,25_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,26_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,26_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,26_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,26_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,27_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,27_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,27_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,27_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,28_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,28_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,28_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,28_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,29_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,29_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,29_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,29_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,3_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,3_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,3_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,3_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,30_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,30_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,30_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,30_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,31_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,31_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,31_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,31_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,32_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,32_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,32_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,32_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,33_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,33_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,33_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,33_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,34_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,34_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,34_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,34_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,35_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,35_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,35_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,35_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,4_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,4_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,4_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,4_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,5_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,5_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,5_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,5_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,6_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,6_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,6_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,6_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,7_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,7_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,7_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,7_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,8_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,8_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,8_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,8_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,9_PV-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,9_PV-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,9_PV-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,9_PV-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,10_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,10_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,10_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,10_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,17_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,17_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,17_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,17_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,18_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,18_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,18_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,18_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,2_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,2_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,2_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,2_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,20_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,20_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,20_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,20_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,21_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,21_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,21_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,21_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,24_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,24_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,24_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,24_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,31_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,31_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,31_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,31_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,33_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,33_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,33_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,33_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,34_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,34_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,34_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,34_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,5_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,5_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,5_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,5_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,9_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,9_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,9_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,9_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,23_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,23_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,23_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,23_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,25_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,25_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,25_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,25_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,6_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,6_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,6_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,6_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,1_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,1_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,1_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,1_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,28_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,28_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,28_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,28_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,12_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,12_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,12_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,12_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,27_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,27_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,27_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,27_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,8_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,8_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,8_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,8_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,14_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,14_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,14_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,14_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,3_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,3_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,3_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,3_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,4_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,4_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,4_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,4_WIND-c,PMax MW,REAL_TIME_renewables.csv
DAY_AHEAD,Generator,7_WIND-c,PMin MW,DAY_AHEAD_renewables.csv
DAY_AHEAD,Generator,7_WIND-c,PMax MW,DAY_AHEAD_renewables.csv
REAL_TIME,Generator,7_WIND-c,PMin MW,REAL_TIME_renewables.csv
REAL_TIME,Generator,7_WIND-c,PMax MW,REAL_TIME_renewables.csv
